Watchlist 'Russell 3000'

Russell 3000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
AROC,ARCHROCK INC COM,ARCHROCK INC,"1,591 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
AROW,ARROW FINANCIAL CORP COM,ARROW FINANCIAL CORPORATION,532 M,Financials,Banks,Regional Banks
ARQT,ARCUTIS BIOTHERAPEUTICS INC COM,ARCUTIS BIOTHERAPEUTICS INC,"1,098 M",Health Care,Biotechnology,Biotechnology
ARR,ARMOUR RESIDENTIAL REIT INC COM USD0.0001,ARMOUR RESIDENTIAL REIT INCORPORATION,783 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
ARTNA,ARTESIAN RESOURCES CORP COM CL A,ARTESIAN RESOURCES CORPORATION,454 M,Utilities,Water Utilities,Water Utilities
ARVN,ARVINAS INC COM,ARVINAS INC,"2,367 M",Health Care,Pharmaceuticals,Pharmaceuticals
ARW,ARROW ELECTRONICS INC COM,"ARROW ELECTRONICS, INC.","8,079 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
ARWR,ARROWHEAD PHARMACEUTICALS INC COM,ARROWHEAD PHARMACEUTICALS INC,"3,676 M",Health Care,Biotechnology,Biotechnology
ASB,ASSOCIATED BANC-CORP COM,ASSOCIATED BANC-CORP,"3,135 M",Financials,Banks,Regional Banks
ASC,ARDMORE SHIPPING CORP COM,ARDMORE SHIPPING CORP,258 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
ASGN,ASGN INCORPORATED COM,ASGN INC,"4,911 M",Industrials,Professional Services,Human Resource & Employment Services
ASH,ASHLAND GLOBAL HOLDINGS INC COM,ASHLAND GLOBAL HOLDINGS INC,"5,785 M",Materials,Chemicals,Specialty Chemicals
ASIX,ADVANSIX INC COM,ADVANSIX INC,"1,308 M",Materials,Chemicals,Commodity Chemicals
ASMB,ASSEMBLY BIOSCIENCES INC COM,ASSEMBLY BIOSCIENCES INC,96 M,Health Care,Biotechnology,Biotechnology
ASPN,ASPEN AEROGELS INC COM,ASPEN AEROGELS INC,662 M,Materials,Chemicals,Specialty Chemicals
ASPS,ALTISOURCE PORTFOL COM,<empty>,172 M,Real Estate,Real Estate Management & Development,Real Estate Services
ASPU,ASPEN GROUP INC COM,ASPEN GROUP INC,29 M,Consumer Discretionary,Diversified Consumer Services,Education Services
ASTE,ASTEC INDUSTRIES INC COM,ASTEC INDUSTRIES INCORPORATED,"1,094 M",Industrials,Machinery,Construction Machinery & Heavy Trucks
ASUR,ASURE SOFTWARE INC COM,ASURE SOFTWARE INC,122 M,Information Technology,Software,Application Software
ATEC,ALPHATEC HLDGS INC COM,"ALPHATEC HOLDINGS, INC.",774 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
ATEN,A10 NETWORKS INC COM,A10 NETWORKS INC,"1,219 M",Information Technology,Software,Systems Software
ATEX,ANTERIX INC COM,ANTERIX INC,841 M,Communication Services,Diversified Telecommunication Services,Alternative Carriers
ATGE,ADTALEM GLOBAL EDUCATION INC COM,ADTALEM GLOBAL EDUCATION INC,"1,530 M",Consumer Discretionary,Diversified Consumer Services,Education Services
ATHX,ATHERSYS INC COM,"ATHERSYS, INCORPORATION",58 M,Health Care,Biotechnology,Biotechnology
ATI,ALLEGHENY TECHNOLOGIES INC COM,ALLEGHENY TECHNOLOGIES INCORPORATED,"3,416 M",Materials,Metals & Mining,Steel
ATKR,ATKORE INC COM,ATKORE INC,"4,856 M",Industrials,Electrical Equipment,Electrical Components & Equipment
ATLC,ATLANTICUS HLDGS CORP COM,ATLANTICUS HOLDINGS CORP,556 M,Financials,Consumer Finance,Consumer Finance
ATLO,AMES NATIONAL CORP COM,AMES NATIONAL CORPORATION,207 M,Financials,Banks,Regional Banks
ATNI,ATN INTERNATIONAL INC COM,ATN INTERNATIONAL INC,709 M,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
ATNX,ATHENEX INC COM,ATHENEX INC,54 M,Health Care,Biotechnology,Biotechnology
ATO,ATMOS ENERGY CORP COM,ATMOS ENERGY CORPORATION,"16,138 M",Utilities,Gas Utilities,Gas Utilities
ATOM,ATOMERA INCORPORATED COM,ATOMERA INC,274 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
ATR,APTARGROUP INC COM,APTARGROUP INCORPORATED,"7,147 M",Materials,Containers & Packaging,Metal & Glass Containers
ATRA,ATARA BIOTHERAPEUTICS INC COM,ATARA BIOTHERAPEUTICS INC,479 M,Health Care,Biotechnology,Biotechnology
ATRC,ATRICURE INC COM,"ATRICURE, INC.","1,996 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
ATRI,ATRION CORP COM,ATRION CORPORATION,"1,141 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
ATRO,ASTRONICS CORP COM,ASTRONICS CORPORATION,343 M,Industrials,Aerospace & Defense,Aerospace & Defense
ATRS,ANTARES PHARMA INC CSH MRG $5.60/SH 5/25/22,"ANTARES PHARMA, INC.",955 M,Health Care,Pharmaceuticals,Pharmaceuticals
ATSG,AIR TRANSPORT SERVICES GRP INC COM,AIR TRANSPORT SERVICES GROUP INCORPORATION,"2,317 M",Industrials,Air Freight & Logistics,Air Freight & Logistics
ATUS,ALTICE USA INC COM CL A,ALTICE USA INC,"4,969 M",Communication Services,Media,Cable & Satellite
ATVI,ACTIVISION BLIZZARD INC COM,ACTIVISION BLIZZARD INCORPORATION,"60,837 M",Communication Services,Entertainment,Interactive Home Entertainment
ATXI,AVENUE THERAPEUTICS INC COM,AVENUE THERAPEUTICS INC,6.2 M,Health Care,Pharmaceuticals,Pharmaceuticals
AUB,ATLANTIC UNION BANKSHARES CORP COM,ATLANTIC UNION BANKSHARES CORP,"2,585 M",Financials,Banks,Regional Banks
AUBN,AUBURN NATL BANCORP COM,"AUBURN NATIONAL BANCORPORATION, INC.",107 M,Financials,Banks,Regional Banks
AVA,AVISTA CORP COM,AVISTA CORPORATION,"3,123 M",Utilities,Multi-Utilities,Multi-Utilities
AVAV,AEROVIRONMENT INC COM,"AEROVIRONMENT, INC.","2,395 M",Industrials,Aerospace & Defense,Aerospace & Defense
AVB,AVALONBAY COMMUNITIES INC COM USD0.01,AVALONBAY COMMUNITIES INC.,"28,756 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
AVCO,AVALON GLOBOCARE CORP COM,AVALON GLOBOCARE CORP,53 M,Health Care,Health Care Providers & Services,Health Care Services
AVD,AMERICAN VANGUARD CORP COM,AMERICAN VANGUARD CORPORATION,784 M,Materials,Chemicals,Fertilizers & Agricultural Chemicals
AVEO,AVEO PHARMACEUTICALS INC COM,"AVEO PHARMACEUTICALS, INCORPORATION.",150 M,Health Care,Biotechnology,Biotechnology
AVGO,BROADCOM INC COM,BROADCOM INC,"239,198 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
AVID,AVID TECHNOLOGY INC COM,"AVID TECHNOLOGY, INC.","1,303 M",Information Technology,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals"
AVLR,AVALARA INC COM,AVALARA INC,"7,839 M",Information Technology,Software,Application Software
AVNS,AVANOS MEDICAL INC COM,AVANOS MEDICAL INC,"1,339 M",Health Care,Health Care Equipment & Supplies,Health Care Supplies
AVRO,AVROBIO INC COM,AVROBIO INC,42 M,Health Care,Biotechnology,Biotechnology
AVT,AVNET INC COM,"AVNET, INC.","4,678 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
AVTR,AVANTOR INC COM,AVANTOR INC,"20,282 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
AVXL,ANAVEX LIFE SCIENC COM,ANAVEX LIFE SCIENCES CORP.,682 M,Health Care,Biotechnology,Biotechnology
AVY,AVERY DENNISON CORP COM,AVERY DENNISON CORPORATION,"14,403 M",Materials,Containers & Packaging,Paper Packaging
AVYA,AVAYA HOLDINGS CORP COM,<empty>,452 M,Information Technology,Software,Application Software
AWH,ASPIRA WOMENS HEALTH INC COM,ASPIRA WOMEN'S HEALTH INC,56 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AWI,ARMSTRONG WORLD INDUSTRIES INC COM,ARMSTRONG WORLD INDUSTRIES INC,"4,011 M",Industrials,Building Products,Building Products
AWK,AMER WATER WORKS CO INC COM,AMERICAN WATER WORKS CO INCORPORATED,"28,154 M",Utilities,Water Utilities,Water Utilities
AWR,AMERICAN STATES WATER CO COM,AMERICAN STATES WATER COMPANY,"3,002 M",Utilities,Water Utilities,Water Utilities
AX,AXOS FINANCIAL INC COM,AXOS FINANCIAL INC,"2,327 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
AXDX,ACCELERATE DIAGNOSTICS INC COM,ACCELERATE DIAGNOSTICS INC,49 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AXGN,AXOGEN INC COM,AXOGEN INC,407 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
AXL,AMER AXLE & MANUFACTURING HLDG COM,"AMERICAN AXLE & MANUFACTURING HOLDINGS, INC",990 M,Consumer Discretionary,Auto Components,Auto Parts & Equipment
AXLA,AXCELLA HEALTH INC COM,AXCELLA HEALTH INC,121 M,Health Care,Biotechnology,Biotechnology
AXNX,AXONICS MODULATION TECHNLOGS I COM,AXONICS INC,"2,699 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
AXP,AMERICAN EXPRESS CO COM,AMERICAN EXPRESS COMPANY,"126,070 M",Financials,Consumer Finance,Consumer Finance
AXS,AXIS CAPITAL HOLDINGS LTD COM,<empty>,"4,941 M",Financials,Insurance,Property & Casualty Insurance
AXSM,AXSOME THERAPEUTICS INC COM,AXSOME THERAPEUTICS INC,"1,007 M",Health Care,Pharmaceuticals,Pharmaceuticals
AXTA,AXALTA COATING SYSTEMS LTD COM,AXALTA COATING SYSTEMS LTD,"6,067 M",Materials,Chemicals,Specialty Chemicals
AXTI,AXT INC COM,"AXT, INC.",256 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
AYI,ACUITY BRANDS INC COM,"ACUITY BRANDS, INC.","6,237 M",Industrials,Electrical Equipment,Electrical Components & Equipment
AYTU,AYTU BIOPHARMA INC COM,AYTU BIOPHARMA INC,22 M,Health Care,Pharmaceuticals,Pharmaceuticals
AYX,ALTERYX INC COM CL A,ALTERYX INC,"3,969 M",Information Technology,Software,Application Software
AZO,AUTOZONE INC COM,"AUTOZONE, INC.","40,281 M",Consumer Discretionary,Specialty Retail,Automotive Retail
AZPN,ASPEN TECHNOLOGY INC COM,ASPEN TECHNOLOGY INC,"12,450 M",Information Technology,Software,Application Software
AZZ,AZZ INC COM,AZZ INC,"1,128 M",Industrials,Electrical Equipment,Heavy Electrical Equipment
B,BARNES GROUP INC COM,BARNES GROUP INC.,"1,847 M",Industrials,Machinery,Industrial Machinery
BA,BOEING CO COM,BOEING CO,"82,637 M",Industrials,Aerospace & Defense,Aerospace & Defense
BAC,BANK OF AMERICA CORPORATION COM,BANK OF AMERICA CORPORATION,"293,552 M",Financials,Banks,Diversified Banks
BAH,BOOZ ALLEN HAMILTON HLDG CORP COM CL A,BOOZ ALLEN HAMILTON HOLDING CORP,"11,482 M",Industrials,Professional Services,Research & Consulting Services
BANC,BANC OF CALIFORNIA INC COM,BANC OF CALIFORNIA INC,"1,164 M",Financials,Banks,Regional Banks
BAND,BANDWIDTH INC COM CL A,BANDWIDTH INC,546 M,Communication Services,Diversified Telecommunication Services,Alternative Carriers
BANF,BANCFIRST CORP COM,BANCFIRST CORPORATION,"3,049 M",Financials,Banks,Regional Banks
BANR,BANNER CORP COM,BANNER CORPORATION,"1,987 M",Financials,Banks,Regional Banks
BATRA,LIBERTY MEDIA CORPORATION COM,LIBERTY BRAVES GROUP,"1,369 M",Communication Services,Entertainment,Movies & Entertainment
BATRK,LIBERTY MEDIA CORPORATION COM,LIBERTY BRAVES GROUP,"1,337 M",Communication Services,Entertainment,Movies & Entertainment
BAX,BAXTER INTERNATIONAL INC COM,BAXTER INTERNATIONAL INC.,"37,103 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
BBBY,BED BATH AND BEYOND COM,BED BATH & BEYOND INC.,657 M,Consumer Discretionary,Specialty Retail,Homefurnishing Retail
BBCP,CONCRETE PUMPING HOLDINGS INC COM,CONCRETE PUMPING HOLDINGS INC,309 M,Industrials,Construction & Engineering,Construction & Engineering
BBIO,BRIDGEBIO PHARMA INC COM,BRIDGEBIO PHARMA INC,"1,052 M",Health Care,Biotechnology,Biotechnology
BBSI,BARRETT BUSINESS SERVICES COM,"BARRETT BUSINESS SERVICES, INC.",545 M,Industrials,Professional Services,Human Resource & Employment Services
BBY,BEST BUY CO INC COM,"BEST BUY CO., INC.","18,265 M",Consumer Discretionary,Specialty Retail,Computer & Electronics Retail
BC,BRUNSWICK CORP COM,BRUNSWICK CORPORATION,"5,554 M",Consumer Discretionary,Leisure Products,Leisure Products
BCBP,BCB BANCORP INC COM,"BCB BANCORP, INC.",340 M,Financials,Banks,Regional Banks
BCC,BOISE CASCADE COMPANY COM,BOISE CASCADE CO,"3,243 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BCEL,ATRECA INC COM CL A,ATRECA INC,61 M,Health Care,Biotechnology,Biotechnology
BCLI,BRAINSTORM CELL THERAPEUTICS COM,BRAINSTORM CELL THERAPEUTICS INC.,108 M,Health Care,Biotechnology,Biotechnology
BCML,BAYCOM CORP COM,BAYCOM CORP,316 M,Financials,Banks,Regional Banks
BCO,BRINK'S COMPANY COM,BRINK'S COMPANY (THE),"2,834 M",Industrials,Commercial Services & Supplies,Security & Alarm Services
BCOR,BLUCORA INC COM,BLUCORA INCORPORATION,846 M,Financials,Capital Markets,Asset Management & Custody Banks
BCOV,BRIGHTCOVE INC COM,BRIGHTCOVE INC,291 M,Information Technology,IT Services,Internet Services & Infrastructure
BCPC,BALCHEM CORP COM,BALCHEM CORPORATION,"4,105 M",Materials,Chemicals,Specialty Chemicals
BCRX,BIOCRYST PHARMACEUTICALS INC COM,BIOCRYST PHARMACEUTICALS INC,"1,950 M",Health Care,Biotechnology,Biotechnology
BDC,BELDEN INC COM,BELDEN INC.,"2,536 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
BDN,BRANDYWINE REALTY TRUST SBI USD0.01,BRANDYWINE REALTY TRUST,"1,858 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
BDSI,BIODELIVERY SCIENCES INTL INC CSH MRG $5.60/SH 3/23/22,"BIODELIVERY SCIENCES INTERNATIONAL, INC.",<empty>,Health Care,Pharmaceuticals,Pharmaceuticals
BDTX,BLACK DIAMOND THERAPEUTICS INC COM,BLACK DIAMOND THERAPEUTICS INC,66 M,Health Care,Biotechnology,Biotechnology
BDX,BECTON DICKINSON & CO COM,BECTON DICKINSON AND CO,"72,452 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
BE,BLOOM ENERGY CORPORATION COM CL A,BLOOM ENERGY CORP,"3,296 M",Industrials,Electrical Equipment,Heavy Electrical Equipment
BEAM,BEAM THERAPEUTICS INC COM,BEAM THERAPEUTICS INC,"2,582 M",Health Care,Biotechnology,Biotechnology
BEAT,HEARTBEAM INC COM,HEARTBEAM INC,13 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
BECN,BEACON ROOFING SUPPLY INC COM,"BEACON ROOFING SUPPLY, INC.","4,367 M",Industrials,Trading Companies & Distributors,Trading Companies & Distributors
BELFB,BEL FUSE INC COM CL B,BEL FUSE INCORPORATED,207 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Components
BEN,FRANKLIN RESOURCES INC COM,FRANKLIN RESOURCES INCORPORATED,"13,335 M",Financials,Capital Markets,Asset Management & Custody Banks
BERY,BERRY GLOBAL GROUP INC COM,BERRY GLOBAL GROUP INC,"7,719 M",Materials,Containers & Packaging,Metal & Glass Containers
BF/A,BROWN-FORMAN CORP COM CL A,BROWN-FORMAN CORPORATION,"29,974 M",Consumer Staples,Beverages,Distillers & Vintners
BF/B,BROWN-FORMAN CORP COM CL B,BROWN-FORMAN CORPORATION,"31,603 M",Consumer Staples,Beverages,Distillers & Vintners
BFAM,BRIGHT HORIZONS FAMILY SOLUTIO COM,BRIGHT HORIZONS FAMILY SOLUTIONS INC,"5,250 M",Consumer Discretionary,Diversified Consumer Services,Education Services
BFC,BANK FIRST CORPORATION COM,BANK FIRST CORP,558 M,Financials,Banks,Regional Banks
BFIN,BANKFINANCIAL CORPORATION COM,BANKFINANCIAL CORPORATION,128 M,Financials,Banks,Regional Banks
BFS,SAUL CENTERS INC COM USD0.01,"SAUL CENTERS, INC.","1,155 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Retail REITs
BFST,BUSINESS FIRST BANCSHARES INC COM,BUSINESS FIRST BANCSHARES INC,505 M,Financials,Banks,Regional Banks
BG,BUNGE LIMITED COM,BUNGELTD,"17,266 M",Consumer Staples,Food Products,Agricultural Products
BGCP,BGC PARTNERS INC COM CL A,"BGC PARTNERS, INCORPORATION","1,186 M",Financials,Capital Markets,Investment Banking & Brokerage
BGS,B & G FOODS INC COM,"B&G FOODS, INC.","1,524 M",Consumer Staples,Food Products,Packaged Foods & Meats
BGSF,BGSF INC COM,BGSF INC,129 M,Industrials,Professional Services,Human Resource & Employment Services
BH,BIGLARI HOLDINGS INC COM CL B,BIGLARI HOLDINGS INC,410 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
BH/A,BIGLARI HOLDINGS INC COM CL A,BIGLARI HOLDINGS INC,0,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
BHB,BAR HARBOUR BANKSHARES COM,BAR HARBOR BANKSHARES,402 M,Financials,Banks,Regional Banks
BHE,BENCHMARK ELECTRONICS INC COM,"BENCHMARK ELECTRONICS, INC.",900 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services
BHF,BRIGHTHOUSE FINL INC COM,BRIGHTHOUSE FINANCIAL INC,"3,614 M",Financials,Insurance,Life & Health Insurance
BHLB,BERKSHIRE HILLS BANCORP INC COM,"BERKSHIRE HILLS BANCORP, INC.","1,242 M",Financials,Banks,Regional Banks
BHVN,BIOHAVEN PHARMA HOLDING CO LTD COM,BIOHAVEN PHARMACEUTICAL HOLDING CO LTD,"10,369 M",Health Care,Biotechnology,Biotechnology
BIG,BIG LOTS INC COM,"BIG LOTS, INC.",690 M,Consumer Discretionary,Multiline Retail,General Merchandise Stores
BIIB,BIOGEN INC COM,BIOGEN INC,"29,394 M",Health Care,Biotechnology,Biotechnology
BILL,BILL COM HLDGS INC COM,BILL.COM HOLDINGS INC,"13,448 M",Information Technology,Software,Application Software
BIO,BIO RAD LABORATORIES INC COM CL A,BIO RAD LABORATORIES INCORPORATED,"16,221 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
BIPC,BROOKFIELD INFRASTRUCTURE CORP COM,BROOKFIELD INFRASTRUCTURE CORP,"5,241 M",Utilities,Gas Utilities,Gas Utilities
BJ,BJS WHSL CLUB HLDGS INC COM,BJS WHOLESALE CLUB HOLDINGS INC,"7,975 M",Consumer Staples,Food & Staples Retailing,Hypermarkets & Super Centers
BJRI,BJS RESTAURANTS INC COM,"BJ'S RESTAURANTS, INC.",623 M,Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
BK,BANK OF NEW YORK MELLON CORP COM,BANK OF NEW YORK MELLON CORP.,"37,191 M",Financials,Capital Markets,Asset Management & Custody Banks
BKD,BROOKDALE SENIOR LIVING INC COM,BROOKDALE SENIOR LIVING INC.,"1,058 M",Health Care,Health Care Providers & Services,Health Care Facilities
BKE,BUCKLE COM,BUCKLE INC,"1,608 M",Consumer Discretionary,Specialty Retail,Apparel Retail
BKH,BLACK HILLS CORP COM,BLACK HILLS CORPORATION,"4,908 M",Utilities,Multi-Utilities,Multi-Utilities
BKI,BLACK KNIGHT INC COM,BLACK KNIGHT INC,"10,830 M",Information Technology,Software,Application Software
BKNG,BOOKING HOLDINGS INC COM,BOOKING HOLDINGS INC,"95,200 M",Consumer Discretionary,"Hotels, Restaurants & Leisure","Hotels, Resorts & Cruise Lines"
BKR,BAKER HUGHES COMPANY COM CL A,BAKER HUGHES CO,"36,808 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
BKU,BANKUNITED INC COM,BANKUNITED INCORPORATION,"3,342 M",Financials,Banks,Regional Banks
BL,BLACKLINE INC COM,BLACKLINE INC,"4,461 M",Information Technology,Software,Application Software
BLBD,BLUE BIRD CORP COM,BLUE BIRD CORP,397 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
BLD,TOPBUILD CORP COM,TOPBUILD CORP,"6,601 M",Consumer Discretionary,Household Durables,Homebuilding
BLDR,BUILDERS FIRSTSOURCE INC COM,"BUILDERS FIRSTSOURCE, INC.","11,301 M",Industrials,Building Products,Building Products
BLFS,BIOLIFE SOLUTIONS INC COM,"BIOLIFE SOLUTIONS, INC.",585 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
BLK,BLACKROCK INC COM,"BLACKROCK, INCORPORATION","102,156 M",Financials,Capital Markets,Asset Management & Custody Banks
BLKB,BLACKBAUD INC COM,"BLACKBAUD, INC.","3,411 M",Information Technology,Software,Application Software
BLL,BALL CORP COM,<empty>,"22,222 M",Materials,Containers & Packaging,Metal & Glass Containers
BLMN,BLOOMIN BRANDS INC COM,BLOOMIN' BRANDS INC,"1,877 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
BLPH,BELLEROPHON THERAPEUTICS INC COM,BELLEROPHON THERAPEUTICS INC,10 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
BLUE,BLUEBIRD BIO INC COM,BLUEBIRD BIO INC,229 M,Health Care,Biotechnology,Biotechnology
BLX,BANCO LATINOAMERO DE COMERCIO COM,<empty>,523 M,Financials,Diversified Financial Services,Specialized Finance
BMI,BADGER METER INC COM,"BADGER METER, INC.","2,389 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
BMRC,BANK OF MARIN BANCORP COM,BANK OF MARIN BANCORP,526 M,Financials,Banks,Regional Banks
BMRN,BIOMARIN PHARMACEUTICAL COM,BIOMARIN PHARMACEUTICAL INC,"14,413 M",Health Care,Biotechnology,Biotechnology
BMY,BRISTOL-MYERS SQUIBB CO COM,BRISTOL-MYERS SQUIBB COMPANY,"159,701 M",Health Care,Pharmaceuticals,Pharmaceuticals
BNFT,BENEFITFOCUS INC COM,BENEFITFOCUS INC,310 M,Information Technology,Software,Application Software
BOH,BANK OF HAWAII CORPORATION COM,BANK OF HAWAII CORPORATION,"3,198 M",Financials,Banks,Regional Banks
BOKF,BOK FINANCIAL CORP COM,BOK FINANCIAL CORP,"5,816 M",Financials,Banks,Regional Banks
BOOM,DMC GLOBAL INC COM,DMC GLOBAL INC,572 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
BOOT,BOOT BARN HOLDINGS INC COM,BOOT BARN HOLDINGS INC,"2,510 M",Consumer Discretionary,Specialty Retail,Apparel Retail
BOX,BOX INC COM CL A,BOX INC,"3,969 M",Information Technology,Software,Application Software
BPMC,BLUEPRINT MEDICINES CORP COM,BLUEPRINT MEDICINES CORP,"3,609 M",Health Care,Biotechnology,Biotechnology
BPOP,POPULAR INC COM,"POPULAR, INC.","6,142 M",Financials,Banks,Regional Banks
BPRN,PRINCETON BANK NEW JERSEY COM,BANK OF PRINCETON,190 M,Financials,Banks,Regional Banks
BR,BROADRIDGE FIN SOLUTIONS INC COM,BROADRIDGE FINANCIAL SOLUTIONS INC,"17,112 M",Information Technology,IT Services,Data Processing & Outsourced Services
