Watchlist 'Russell 2000'

Russell 2000
Symbol,Description,Company Name,Market Cap,Sector,Industry,Sub-Industry
NGM,NGM BIOPHARMACEUTICALS INC COM,NGM BIOPHARMACEUTICALS INC,"1,148 M",Health Care,Pharmaceuticals,Pharmaceuticals
NGVC,NATURAL GROCERS BY VITA COTTAG COM,NATURAL GROCERS BY VITAMIN COTTAGE INC,396 M,Consumer Staples,Food & Staples Retailing,Food Retail
NGVT,INGEVITY CORPORATION COM,INGEVITY CORP,"2,845 M",Materials,Chemicals,Specialty Chemicals
NH,NANTHEALTH INC COM,NANTHEALTH INC,61 M,Health Care,Health Care Technology,Health Care Technology
NHC,NATIONAL HEALTH CARE CORP COM,NATIONAL HEALTHCARE CORPORATION,"1,074 M",Health Care,Health Care Providers & Services,Health Care Facilities
NHI,NATIONAL HEALTH INVESTORS COM STK USD0.01,"NATIONAL HEALTH INVESTORS, INC.","2,691 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Health Care REITs
NJR,NEW JERSEY RESOURCES CORP COM,NEW JERSEY RESOURCES CORPORATION,"4,439 M",Utilities,Gas Utilities,Gas Utilities
NKSH,NATIONAL BANKSHARES INC COM,NATIONAL BANKSHARES INC,195 M,Financials,Banks,Regional Banks
NL,NL INDUSTRIES INC COM,NL INDUSTRIES INC,429 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
NLS,NAUTILUS INC COM,"NAUTILUS, INC.",66 M,Consumer Discretionary,Leisure Products,Leisure Products
NLTX,NEOLEUKIN THERAPEUTICS INC COM,NEOLEUKIN THERAPEUTICS INC,40 M,Health Care,Biotechnology,Biotechnology
NMIH,NMI HOLDINGS INC COM CL A,NMI HOLDINGS INC,"1,605 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
NMRD,NEMAURA MEDICAL INC COM,NEMAURA MEDICAL INC,66 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
NMRK,NEWMARK GROUP INC COM CL A,NEWMARK GROUP INC,"1,923 M",Real Estate,Real Estate Management & Development,Real Estate Services
NNBR,NN INC COM,"NN, INC.",117 M,Industrials,Machinery,Industrial Machinery
NNI,NELNET INC COM CL A,"NELNET, INCORPORATION","3,164 M",Financials,Consumer Finance,Consumer Finance
NODK,NI HOLDINGS INC COM,NI HOLDINGS INC,362 M,Financials,Insurance,Property & Casualty Insurance
NOVA,SUNNOVA ENERGY INTL INCORP COM,SUNNOVA ENERGY INTERNATIONAL INC,"2,461 M",,,
NOVT,NOVANTA INC COM,<empty>,"4,451 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
NP,NEENAH INC COM,NEENAH INC,656 M,Materials,Paper & Forest Products,Paper Products
NPK,NATIONAL PRESTO INDUSTRIES INC COM,"NATIONAL PRESTO INDUSTRIES, INCORPORATED",482 M,Industrials,Aerospace & Defense,Aerospace & Defense
NPO,ENPRO INDUSTRIES INC COM,"ENPRO INDUSTRIES, INC.","2,039 M",Industrials,Machinery,Industrial Machinery
NPTN,NEOPHOTONICS CORP COM,NEOPHOTONICS CORP,829 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
NR,NEWPARK RESOURCES INC COM,"NEWPARK RESOURCES, INC.",412 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
NRBO,NEUROBO PHARMA COM,NEUROBO PHARMACEUTICALS INC,12 M,Health Care,Biotechnology,Biotechnology
NRC,NATIONAL RESEARCH CORP COM,NATIONAL RESEARCH CORPORATION,914 M,Health Care,Health Care Providers & Services,Health Care Services
NRIM,NORTHRIM BANCORP INC COM,"NORTHRIM BANCORP, INC.",247 M,Financials,Banks,Regional Banks
NSA,NATIONAL STORAGE AFFILIATES TR USD0.01(BEN OF INT),NATIONAL STORAGE AFFILIATES TRUST,"4,695 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
NSIT,INSIGHT ENTERPRISE INC COM,INSIGHT ENTERPRISES INCORPORATED,"3,478 M",Information Technology,"Electronic Equipment, Instruments & Components",Technology Distributors
NSP,INSPERITY INC COM,INSPERITY INC,"3,838 M",Industrials,Professional Services,Human Resource & Employment Services
NSSC,NAPCO SEC TECH INC COM,NAPCO SECURITY TECHNOLOGIES INCORPORATION,737 M,Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
NSTG,NANOSTRING TECHNOLOGIES INC COM,NANOSTRING TECHNOLOGIES INC,738 M,Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
NTB,BANK NT BUTTERFIELD COM,BANK OF N T BUTTERFIELD & SON LTD,"1,551 M",Financials,Banks,Diversified Banks
NTCT,NETSCOUT SYSTEMS INC COM,NETSCOUT SYSTEMS INCORPORATED,"2,612 M",Information Technology,Communications Equipment,Communications Equipment
NTGR,NETGEAR INC COM,"NETGEAR, INC.",558 M,Information Technology,Communications Equipment,Communications Equipment
NTLA,INTELLIA THERAPEUTICS INC COM,INTELLIA THERAPEUTICS INC,"3,410 M",Health Care,Biotechnology,Biotechnology
NTRA,NATERA INC COM,NATERA INC,"3,612 M",Health Care,Biotechnology,Biotechnology
NTUS,NATUS MEDICAL INC COM,"NATUS MEDICAL, INCORPORATION","1,140 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NUVA,NUVASIVE INC COM,"NUVASIVE, INC.","2,885 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVAX,NOVAVAX INC COM,"NOVAVAX, INC.","3,703 M",Health Care,Biotechnology,Biotechnology
NVEC,NVE CORP COM,NVE CORPORATION,240 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
NVEE,NV5 GLOBAL IN COM,NV5 GLOBAL INC,"1,924 M",Industrials,Construction & Engineering,Construction & Engineering
NVRO,NEVRO CORP COM,NEVRO CORP,"1,666 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
NVTA,INVITAE CORP COM,INVITAE CORP,730 M,Health Care,Health Care Providers & Services,Health Care Services
NWBI,NORTHWEST BANCSHARES INC COM,NORTHWEST BANCSHARES INCORPORATION,"1,616 M",Financials,Banks,Regional Banks
NWE,NORTHWESTERN CORPORATION COM,NORTHWESTERN CORPORATION,"3,279 M",Utilities,Multi-Utilities,Multi-Utilities
NWFL,NORWOOD FINANCIAL CORP COM,NORWOOD FINANCIAL CORP.,214 M,Financials,Banks,Regional Banks
NWLI,NATIONAL WESTN LIFE GROUP INC COM CL A,NATIONAL WESTERN LIFE GROUP INC,777 M,Financials,Insurance,Life & Health Insurance
NWN,NORTHWEST NATURAL HOLDING CO COM,NORTHWEST NATURAL HOLDING CO,"1,906 M",Utilities,Gas Utilities,Gas Utilities
NWPX,NORTHWEST PIPE CO COM,NORTHWEST PIPE COMPANY,330 M,Industrials,Construction & Engineering,Construction & Engineering
NX,QUANEX BLDG PRODS COM,QUANEX BUILDING PRODUCTS CORPORATION,757 M,Industrials,Building Products,Building Products
NXGN,NEXTGEN HEALTHCARE INC COM,NEXTGEN HEALTHCARE INC,"1,264 M",Health Care,Health Care Technology,Health Care Technology
NXRT,NEXPOINT RESIDENTIAL TRUST INC COM USD0.001 'WI',NEXPOINT RESIDENTIAL TRUST INC,"1,920 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs
NXTC,NEXTCURE INC COM,NEXTCURE INC,109 M,Health Care,Biotechnology,Biotechnology
NYMT,NEW YORK MORTGAGE TRUST INC COM,"NEW YORK MORTGAGE TRUST, INC.","1,188 M",Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
NYMX,NYMOX PHARMA CORP COM,<empty>,35 M,Health Care,Biotechnology,Biotechnology
OBNK,ORIGIN BANCORP INC COM,ORIGIN BANCORP INC,971 M,Financials,Banks,Regional Banks
OCFC,OCEANFIRST FINANCIAL CORP COM,OCEANFIRST FINANCIAL CORP.,"1,193 M",Financials,Banks,Regional Banks
OCUL,OCULAR THERAPEUTIX INC COM,OCULAR THERAPEUTIX INC,249 M,Health Care,Pharmaceuticals,Pharmaceuticals
OCX,ONCOCYTE CORP COM,ONCOCYTE CORP,125 M,Health Care,Biotechnology,Biotechnology
ODC,OIL DRI CORP OF AMERICA COM,OIL-DRI CORPORATION OF AMERICA,175 M,Consumer Staples,Household Products,Household Products
ODP,THE ODP CORPORATION COM,ODP CORP,"1,849 M",Consumer Discretionary,Specialty Retail,Specialty Stores
OEC,ORION ENGINEERED CARBONS SA COM,ORION ENGINEERED CARBONS SA,"1,214 M",Materials,Chemicals,Commodity Chemicals
OESX,ORION ENERGY SYSTEMS INC COM,"ORION ENERGY SYSTEMS, INCORPORATION",73 M,Industrials,Electrical Equipment,Electrical Components & Equipment
OFED,OCONEE FEDERAL FINANCIAL CORP COM,OCONEE FEDERAL FINANCIAL CORPORATION,135 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
OFG,OFG BANCORP COM,OFG BANCORP,"1,403 M",Financials,Banks,Regional Banks
OFIX,ORTHOFIX MEDICAL INC COM,<empty>,547 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
OFLX,OMEGA FLEX INC COM,"OMEGA FLEX, INC.","1,163 M",Industrials,Machinery,Industrial Machinery
OGS,ONE GAS INC COM,ONE GAS INC,"4,679 M",Utilities,Gas Utilities,Gas Utilities
OI,O-I GLASS INC COM,O-I GLASS INC,"2,628 M",Materials,Containers & Packaging,Metal & Glass Containers
OII,OCEANEERING INTERNATIONAL INC COM,"OCEANEERING INTERNATIONAL, INC.","1,265 M",Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
OIS,OIL STATES INTERNATIONAL INC COM,"OIL STATES INTERNATIONAL, INC.",495 M,Energy,Energy Equipment & Services,Oil & Gas Equipment & Services
OLP,ONE LIBERTY PROPERTIES COM STK USD1,"ONE LIBERTY PROPERTIES, INC.",565 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
OMCL,OMNICELL INC COM,OMNICELL INCORPORATED,"4,789 M",Health Care,Health Care Equipment & Supplies,Health Care Equipment
OMER,OMEROS CORP COM,OMEROS CORPORATION,152 M,Health Care,Pharmaceuticals,Pharmaceuticals
OMI,OWENS & MINOR INC COM,"OWENS & MINOR, INCORPORATED","2,565 M",Health Care,Health Care Providers & Services,Health Care Distributors
ONB,OLD NATIONAL BANCORP (INDIANA) COM,OLD NATIONAL BANCORP,"4,668 M",Financials,Banks,Regional Banks
ONEM,1LIFE HEALTHCARE INC COM,1LIFE HEALTHCARE INC,"1,652 M",Health Care,Health Care Providers & Services,Health Care Services
ONEW,ONEWATER MARINE INC COM CL A,ONEWATER MARINE INC,497 M,Consumer Discretionary,Specialty Retail,Automotive Retail
ONTO,ONTO INNOVATION INC COM,ONTO INNOVATION INC,"4,077 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
OOMA,OOMA INC COM,OOMA INC,339 M,Communication Services,Diversified Telecommunication Services,Integrated Telecommunication Services
OPBK,OP BANCORP COM,OP BANCORP,182 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
OPCH,OPTION CARE HEALTH INC COM,OPTION CARE HEALTH INC,"5,511 M",Health Care,Health Care Providers & Services,Health Care Services
OPI,OFFICE PROPERTIES INCOME TRUST COM USD0.01 SHS OF BEN INT,OFFICE PROPERTIES INCOME TRUST,"1,004 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
OPK,OPKO HEALTH INC COM,OPKO HEALTH INCORPORATION,"2,322 M",Health Care,Health Care Providers & Services,Health Care Services
OPRT,OPORTUN FINANCIAL CORPORATION COM,OPORTUN FINANCIAL CORP,368 M,Financials,Consumer Finance,Consumer Finance
OPRX,OPTIMIZERX CORPORATION COM,OPTIMIZERX CORPORATION,476 M,Health Care,Health Care Technology,Health Care Technology
OPTN,OPTINOSE INC COM,OPTINOSE INC,169 M,Health Care,Pharmaceuticals,Pharmaceuticals
OPY,OPPENHEIMER HOLDINGS INC COM CL A,OPPENHEIMER HOLDINGS INCORPORATION,425 M,Financials,Capital Markets,Investment Banking & Brokerage
ORA,ORMAT TECHNOLOGIES INC COM,"ORMAT TECHNOLOGIES, INC.","4,648 M",,,
ORC,ORCHID ISLAND CAPITAL INC COM USD0.01,ORCHID ISLAND CAPITAL INC,558 M,Financials,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs
ORGO,ORGANOGENESIS HOLDINGS INC COM,ORGANOGENESIS HOLDINGS INC,724 M,Health Care,Biotechnology,Biotechnology
ORGS,ORGENESIS INC COM,ORGENESIS INC,66 M,Health Care,Biotechnology,Biotechnology
ORIC,ORIC PHARMACEUTICALS INC COM,ORIC PHARMACEUTICALS INC,137 M,Health Care,Biotechnology,Biotechnology
ORRF,ORRSTOWN FINL SVCS COM,"ORRSTOWN FINANCIAL SERVICES, INC.",272 M,Financials,Banks,Regional Banks
OSBC,OLD SECOND BANCORP INC COM,OLD SECOND BANCORP INC,684 M,Financials,Banks,Regional Banks
OSG,OVERSEAS SHIPHOLDING GROUP INC COM CL A,"OVERSEAS SHIPHOLDING GROUP, INC",198 M,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation
OSIS,OSI SYSTEMS INC COM,"OSI SYSTEMS, INC.","1,438 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
OSPN,ONESPAN INC COM,ONESPAN INC,554 M,Information Technology,Software,Systems Software
OSTK,OVERSTOCK COM INC DEL COM,OVERSTOCK.COM INC,"1,329 M",Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
OSUR,ORASURE TECHNOLOGIES INC COM,ORASURE TECHNOLOGIES INCORPORATED,293 M,Health Care,Health Care Equipment & Supplies,Health Care Supplies
OSW,ONESPAWORLD HOLDINGS LIMITED COM,ONESPAWORLD HOLDINGS LTD,868 M,Consumer Discretionary,Diversified Consumer Services,Specialized Consumer Services
OTTR,OTTER TAIL CORP COM,OTTER TAIL CORPORATION,"2,789 M",Utilities,Electric Utilities,Electric Utilities
OVBC,OHIO VALLEY BANCORP COM,OHIO VALLEY BANC CORP.,144 M,Financials,Banks,Regional Banks
OVID,OVID THERAPEUTICS INC COM,OVID THERAPEUTICS INC,134 M,Health Care,Biotechnology,Biotechnology
OVLY,OAK VALLEY BANCORP COM,OAK VALLEY BANCORP,141 M,Financials,Banks,Regional Banks
OVV,OVINTIV INC COM,<empty>,"15,065 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
OXM,OXFORD INDUSTRIES INC COM,OXFORD INDUSTRIES INC,"1,538 M",Consumer Discretionary,"Textiles, Apparel & Luxury Goods","Apparel, Accessories & Luxury Goods"
OYST,OYSTER POINT PHARMA INC COM,OYSTER POINT PHARMA INC,99 M,Health Care,Biotechnology,Biotechnology
PACB,PACIFIC BIOSCIENCE COM,PACIFIC BIOSCIENCES OF CALIFORNIA INC,"1,180 M",Health Care,Life Sciences Tools & Services,Life Sciences Tools & Services
PACK,RANPAK HOLDINGS CORP COM CL A,<empty>,"1,041 M",Materials,Containers & Packaging,Paper Packaging
PAE,PAE INC CSH MRG $10.05/SH 2/16/22,<empty>,<empty>,Industrials,Aerospace & Defense,Aerospace & Defense
PAHC,PHIBRO ANIMAL HEALTH CORP COM CL A,PHIBRO ANIMAL HEALTH CORP,776 M,Health Care,Pharmaceuticals,Pharmaceuticals
PANL,PANGAEA LOGISTICS SOLUTIONS LT COM,<empty>,312 M,Industrials,Marine,Marine
PAR,PAR TECHNOLOGY CORP COM,PAR TECHNOLOGY CORPORATION,"1,034 M",Information Technology,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments
PARR,PAR PACIFIC HOLDINGS INC COM,PAR PACIFIC HOLDINGS INC,"1,046 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PASG,PASSAGE BIO INC COM,PASSAGE BIO INC,123 M,Health Care,Biotechnology,Biotechnology
PATK,PATRICK INDUSTRIES INC COM,"PATRICK INDUSTRIES, INC.","1,387 M",Consumer Discretionary,Auto Components,Auto Parts & Equipment
PAVM,PAVMED INC COM,PAVMED INC,86 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
PAYS,PAYSIGN INC COM,PAYSIGN INC,88 M,Information Technology,IT Services,Data Processing & Outsourced Services
PBF,PBF ENERGY INC COM CL A,PBF ENERGY INC,"4,503 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Refining & Marketing
PBFS,PIONEER BANCORP INC COM,PIONEER BANCORP INC,263 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PBH,PRESTIGE CONSUMER HEALTHCARE I COM,PRESTIGE CONSUMER HEALTHCARE INC,"2,847 M",Health Care,Pharmaceuticals,Pharmaceuticals
PBI,PITNEY BOWES INC COM,PITNEY BOWES INC.,845 M,Industrials,Commercial Services & Supplies,Office Services & Supplies
PBIP,PRUDENTIAL BANCORP INC NEW COM,"PRUDENTIAL BANCORP, INC. OF PENNSYLVANIA",125 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PBYI,PUMA BIOTECHNOLOGY INC COM,PUMA BIOTECHNOLOGY INC,96 M,Health Care,Biotechnology,Biotechnology
PCB,PCB BANCORP COM,PCB BANCORP,307 M,Financials,Banks,Regional Banks
PCH,POTLATCHDELTIC CORPORATION COM USD1,POTLATCHDELTIC CORP,"3,638 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Specialized REITs
PCRX,PACIRA BIOSCIENCES INC COM,PACIRA BIOSCIENCES INC,"2,945 M",Health Care,Pharmaceuticals,Pharmaceuticals
PCSB,PCSB FINANCIAL CORPORATION COM,PCSB FINANCIAL CORP,302 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PCTI,PCTEL INC COM,PCTEL INCORPORATED,78 M,Information Technology,Communications Equipment,Communications Equipment
PCYG,PARK CITY GROUP INC COM,"PARK CITY GROUP, INC.",98 M,Information Technology,Software,Application Software
PCYO,PURECYCLE CORP COM,PURE CYCLE CORPORATION,269 M,Utilities,Water Utilities,Water Utilities
PDCE,PDC ENERGY INC COM,PDC ENERGY INCORPORATED,"8,395 M",Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Exploration & Production
PDCO,PATTERSON COMPANIES INC COM,"PATTERSON COMPANIES, INC.","3,050 M",Health Care,Health Care Providers & Services,Health Care Distributors
PDFS,PDF SOLUTIONS INC COM,"PDF SOLUTIONS, INC.",894 M,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
PDLB,PONCE FINANCIAL GROUP INC COM,PONCE FINANCIAL GROUP INC,233 M,Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PDM,PIEDMONT OFFICE REALTY TRUST I COM USD0.01 CL A,"PIEDMONT OFFICE REALTY TRUST, INCORPORATION","1,756 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Office REITs
PEB,PEBBLEBROOK HOTEL TRUST COM USD0.01 SBI,PEBBLEBROOK HOTEL TRUST,"3,053 M",Real Estate,Equity Real Estate Investment Trusts (REITs),Hotel & Resort REITs
PEBK,PEOPLES BANCP OF N COM,"PEOPLES BANCORP OF NORTH CAROLINA, INC.",148 M,Financials,Banks,Regional Banks
PEBO,PEOPLES BANCORP INC COM,PEOPLES BANCORP INC.,811 M,Financials,Banks,Regional Banks
PENN,PENN NATIONAL GAMING INC COM,"PENN NATIONAL GAMING, INC.","5,538 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Casinos & Gaming
PETQ,PETIQ INC COM CL A,PETIQ INC,506 M,Health Care,Health Care Providers & Services,Health Care Distributors
PETS,PETMED EXPRESS INC COM,"PETMED EXPRESS, INC.",460 M,Consumer Discretionary,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail
PFBC,PREFERRED BANK COM,PREFERRED BANK,"1,009 M",Financials,Banks,Regional Banks
PFC,PREMIER FINANCIAL CORP COM,PREMIER FINANCIAL CORP (OHIO),966 M,Financials,Banks,Regional Banks
PFGC,PERFORMANCE FOOD GROUP CO COM,PERFORMANCE FOOD GROUP CO,"6,493 M",Consumer Staples,Food & Staples Retailing,Food Distributors
PFHD,PROFESSIONAL HOLDING CORP COM CL A,PROFESSIONAL HOLDING CORP,323 M,Financials,Banks,Regional Banks
PFIS,PEOPLES FINL SVCS COM,PEOPLES FINANCIAL SERVICES CORP,379 M,Financials,Banks,Regional Banks
PFS,PROVIDENT FINL SVC COM,"PROVIDENT FINANCIAL SERVICES, INC.","1,722 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PFSI,PENNYMAC FIN SERVICES INC COM,PENNYMAC FINANCIAL SERVICES INC,"2,688 M",Financials,Thrifts & Mortgage Finance,Thrifts & Mortgage Finance
PFSW,PFSWEB INC COM,"PFSWEB, INC.",287 M,Information Technology,IT Services,IT Consulting & Other Services
PGC,PEAPACK-GLADSTONE FIN CORP COM,PEAPACK-GLADSTONE FINANCIAL CORPORATION,615 M,Financials,Banks,Regional Banks
PGEN,PRECIGEN INC COM,PRECIGEN INC,273 M,Health Care,Biotechnology,Biotechnology
PGNY,PROGYNY INC COM,PROGYNY INC,"2,823 M",Health Care,Health Care Providers & Services,Managed Health Care
PGTI,PGT INNOVATIONS INC COM,PGT INNOVATIONS INC,"1,223 M",Industrials,Building Products,Building Products
PHAS,PHASEBIO PHARMACEUTICALS INC COM,PHASEBIO PHARMACEUTICALS INC,37 M,Health Care,Biotechnology,Biotechnology
PHAT,PHATHOM PHARMACEUTICALS INC COM,PHATHOM PHARMACEUTICALS INC,291 M,Health Care,Pharmaceuticals,Pharmaceuticals
PHR,PHREESIA INC COM,PHREESIA INC,985 M,Health Care,Health Care Technology,Health Care Technology
PI,IMPINJ INC COM,IMPINJ INC,"1,242 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors
PINE,ALPINE INCOME PROP TRUST INC COM USD0.01,ALPINE INCOME PROPERTY TRUST INC,222 M,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs
PING,PING IDENTITY HOLDING CORP COM,PING IDENTITY HOLDING CORP,"1,721 M",Information Technology,Software,Systems Software
PIPR,PIPER SANDLER COMPANIES COM,PIPER SANDLER COMPANIES,"2,282 M",Financials,Capital Markets,Investment Banking & Brokerage
PIRS,PIERIS PHARMACEUTICALS INC COM,PIERIS PHARMACEUTICALS INC,140 M,Health Care,Biotechnology,Biotechnology
PJT,PJT PARTNERS INC COM CL A,PJT PARTNERS INC,"3,070 M",Financials,Capital Markets,Investment Banking & Brokerage
PKBK,PARKE BANCORP INC COM,"PARKE BANCORP, INC.",293 M,Financials,Banks,Regional Banks
PKE,PARK AEROSPACE CORP COM,PARK AEROSPACE CORP,252 M,Industrials,Aerospace & Defense,Aerospace & Defense
PKOH,PARK-OHIO HOLDINGS CORP COM,PARK-OHIO HOLDINGS CORP.,202 M,Industrials,Machinery,Industrial Machinery
PLAB,PHOTRONICS INC COM,"PHOTRONICS, INC.","1,356 M",Information Technology,Semiconductors & Semiconductor Equipment,Semiconductor Equipment
PLAY,DAVE & BUSTER'S ENTERTAINMENT COM,DAVE & BUSTER'S ENTERTAINMENT INC,"1,815 M",Consumer Discretionary,"Hotels, Restaurants & Leisure",Restaurants
PLBC,PLUMAS BANCORP COM,PLUMAS BANCORP,193 M,Financials,Banks,Regional Banks
PLCE,CHILDREN'S PLACE INC COM,CHILDREN'S PLACE INC,602 M,Consumer Discretionary,Specialty Retail,Apparel Retail
PLMR,PALOMAR HOLDINGS INC COM,PALOMAR HOLDINGS INC,"1,587 M",Financials,Insurance,Property & Casualty Insurance
PLOW,DOUGLAS DYNAMICS INC COM,"DOUGLAS DYNAMICS, INCORPORATION",727 M,Industrials,Machinery,Construction Machinery & Heavy Trucks
PLPC,PREFORMED LINE PRODUCTS CO COM,PREFORMED LINE PRODUCTS COMPANY,313 M,Industrials,Electrical Equipment,Electrical Components & Equipment
PLSE,PULSE BIOSCIENCES INC COM,PULSE BIOSCIENCES INC,61 M,Health Care,Health Care Equipment & Supplies,Health Care Equipment
PLUG,PLUG POWER INC COM,PLUG POWER INCORPORATED,"10,521 M",Industrials,Electrical Equipment,Electrical Components & Equipment
